"LAWAID","Parameter","Altitude","Landuse","TrendScore","TrendFrequency","TrendPeriod"
"lawa-100578","DRP","Lowland","Rural",-99,"unassessed",5
"lawa-100578","TN","Lowland","Rural",-99,"unassessed",5
"lawa-100578","TON","Lowland","Rural",-99,"unassessed",5
"lawa-100578","TP","Lowland","Rural",-99,"unassessed",5
"lawa-100578","TURB","Lowland","Rural",-99,"unassessed",5
"lawa-100578","BDISC","Lowland","Rural",-99,"unassessed",5
"trc-00003","NH4","Lowland","Rural",-99,"unassessed",5
"trc-00003","ECOLI","Lowland","Rural",-99,"unassessed",5
"trc-00003","DRP","Lowland","Rural",-99,"unassessed",5
"trc-00003","TN","Lowland","Rural",-99,"unassessed",5
"trc-00003","TON","Lowland","Rural",-99,"unassessed",5
"trc-00003","TP","Lowland","Rural",-99,"unassessed",5
"trc-00003","TURB","Lowland","Rural",-99,"unassessed",5
"trc-00003","BDISC","Lowland","Rural",-99,"unassessed",5
"trc-00004","NH4","Upland","Forest",-99,"unassessed",5
"trc-00004","ECOLI","Upland","Forest",-99,"unassessed",5
"trc-00004","DRP","Upland","Forest",-99,"unassessed",5
"trc-00004","TN","Upland","Forest",-99,"unassessed",5
"trc-00004","TON","Upland","Forest",-99,"unassessed",5
"trc-00004","TP","Upland","Forest",-99,"unassessed",5
"trc-00004","TURB","Upland","Forest",-99,"unassessed",5
"trc-00004","BDISC","Upland","Forest",-99,"unassessed",5
"trc-00005","NH4","Upland","Rural",-99,"unassessed",5
"trc-00005","ECOLI","Upland","Rural",-99,"unassessed",5
"trc-00005","DRP","Upland","Rural",-99,"unassessed",5
"trc-00005","TN","Upland","Rural",-99,"unassessed",5
"trc-00005","TON","Upland","Rural",-99,"unassessed",5
"trc-00005","TP","Upland","Rural",-99,"unassessed",5
"trc-00005","TURB","Upland","Rural",-99,"unassessed",5
"trc-00005","BDISC","Upland","Rural",-99,"unassessed",5
"trc-00006","NH4","Upland","Forest",-1,"monthly",5
"trc-00006","ECOLI","Upland","Forest",-1,"monthly",5
"trc-00006","DRP","Upland","Forest",0,"monthly",5
"trc-00006","TN","Upland","Forest",-2,"monthly",5
"trc-00006","TON","Upland","Forest",-2,"monthly",5
"trc-00006","TP","Upland","Forest",1,"monthly",5
"trc-00006","TURB","Upland","Forest",-1,"monthly",5
"trc-00006","BDISC","Upland","Forest",-1,"monthly",5
"trc-00007","NH4","Lowland","Rural",2,"monthly",5
"trc-00007","ECOLI","Lowland","Rural",0,"monthly",5
"trc-00007","DRP","Lowland","Rural",2,"monthly",5
"trc-00007","TN","Lowland","Rural",1,"monthly",5
"trc-00007","TON","Lowland","Rural",2,"monthly",5
"trc-00007","TP","Lowland","Rural",2,"monthly",5
"trc-00007","TURB","Lowland","Rural",0,"monthly",5
"trc-00007","BDISC","Lowland","Rural",0,"monthly",5
"trc-00008","NH4","Upland","Forest",0,"monthly",5
"trc-00008","ECOLI","Upland","Forest",-2,"monthly",5
"trc-00008","DRP","Upland","Forest",1,"monthly",5
"trc-00008","TN","Upland","Forest",0,"monthly",5
"trc-00008","TON","Upland","Forest",-1,"monthly",5
"trc-00008","TP","Upland","Forest",1,"monthly",5
"trc-00008","TURB","Upland","Forest",-1,"monthly",5
"trc-00008","BDISC","Upland","Forest",-1,"monthly",5
"trc-00009","NH4","Upland","Rural",-99,"unassessed",5
"trc-00009","ECOLI","Upland","Rural",-99,"unassessed",5
"trc-00009","DRP","Upland","Rural",-99,"unassessed",5
"trc-00009","TN","Upland","Rural",-99,"unassessed",5
"trc-00009","TON","Upland","Rural",-99,"unassessed",5
"trc-00009","TP","Upland","Rural",-99,"unassessed",5
"trc-00009","TURB","Upland","Rural",-99,"unassessed",5
"trc-00009","BDISC","Upland","Rural",-99,"unassessed",5
"wcrc-00031","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00031","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00031","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00031","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00031","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00031","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00031","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00031","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00032","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00032","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00032","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00032","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00032","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00032","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00032","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00032","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00027","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00027","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00027","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00027","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00027","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00027","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00027","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00027","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00028","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00028","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00028","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00028","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00028","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00028","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00028","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00028","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00021","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00021","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00021","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00021","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00021","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00021","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00021","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00021","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00030","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00030","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00030","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00030","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00030","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00030","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00030","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00030","BDISC","Lowland","Rural",-99,NA,5
"wcrc-00016","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00016","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00016","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00016","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00016","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00016","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00016","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00016","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00005","NH4","Upland","Rural",-99,"unassessed",5
"wcrc-00005","ECOLI","Upland","Rural",-99,"unassessed",5
"wcrc-00005","DRP","Upland","Rural",-99,"unassessed",5
"wcrc-00005","TN","Upland","Rural",-99,"unassessed",5
"wcrc-00005","TON","Upland","Rural",-99,"unassessed",5
"wcrc-00005","TP","Upland","Rural",-99,"unassessed",5
"wcrc-00005","TURB","Upland","Rural",-99,"unassessed",5
"wcrc-00005","BDISC","Upland","Rural",-99,"unassessed",5
"wcrc-00013","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00013","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00013","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00013","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00013","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00013","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00013","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00013","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00020","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00020","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00020","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00020","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00020","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00020","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00020","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00020","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00004","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00004","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00004","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00004","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00004","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00004","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00004","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00004","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00014","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00014","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00014","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00014","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00014","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00014","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00014","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00014","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00036","NH4","Upland","Forest",-99,"unassessed",5
"wcrc-00036","ECOLI","Upland","Forest",-99,"unassessed",5
"wcrc-00036","DRP","Upland","Forest",-99,"unassessed",5
"wcrc-00036","TN","Upland","Forest",-99,"unassessed",5
"wcrc-00036","TON","Upland","Forest",-99,"unassessed",5
"wcrc-00036","TP","Upland","Forest",-99,"unassessed",5
"wcrc-00036","TURB","Upland","Forest",-99,"unassessed",5
"wcrc-00036","BDISC","Upland","Forest",-99,"unassessed",5
"wcrc-00040","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00040","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00040","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00040","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00040","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00040","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00040","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00040","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00022","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00022","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00022","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00022","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00022","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00022","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00022","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00022","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00023","NH4","Upland","Rural",-99,"unassessed",5
"wcrc-00023","ECOLI","Upland","Rural",-99,"unassessed",5
"wcrc-00023","DRP","Upland","Rural",-99,"unassessed",5
"wcrc-00023","TN","Upland","Rural",-99,"unassessed",5
"wcrc-00023","TON","Upland","Rural",-99,"unassessed",5
"wcrc-00023","TP","Upland","Rural",-99,"unassessed",5
"wcrc-00023","TURB","Upland","Rural",-99,"unassessed",5
"wcrc-00023","BDISC","Upland","Rural",-99,"unassessed",5
"lawa-102196","NH4","Lowland","Rural",-99,"unassessed",5
"lawa-102196","ECOLI","Lowland","Rural",-99,"unassessed",5
"lawa-102196","DRP","Lowland","Rural",-99,"unassessed",5
"lawa-102196","TN","Lowland","Rural",-99,"unassessed",5
"lawa-102196","TON","Lowland","Rural",-99,"unassessed",5
"lawa-102196","TP","Lowland","Rural",-99,"unassessed",5
"lawa-102196","TURB","Lowland","Rural",-99,"unassessed",5
"lawa-102196","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00006","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00006","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00006","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00006","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00006","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00006","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00006","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00006","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00002","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00002","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00002","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00002","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00002","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00002","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00002","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00002","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00015","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00015","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00015","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00015","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00015","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00015","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00015","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00015","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00003","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00003","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00003","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00003","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00003","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00003","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00003","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00003","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00024","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00024","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00024","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00024","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00024","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00024","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00024","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00024","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00037","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00037","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00037","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00037","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00037","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00037","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00037","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00037","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00018","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00018","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00018","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00018","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00018","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00018","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00018","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00018","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00019","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00019","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00019","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00019","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00019","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00019","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00019","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00019","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00029","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00029","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00029","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00029","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00029","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00029","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00029","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00029","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00038","NH4","Upland","Forest",-99,"unassessed",5
"wcrc-00038","ECOLI","Upland","Forest",-99,"unassessed",5
"wcrc-00038","DRP","Upland","Forest",-99,"unassessed",5
"wcrc-00038","TN","Upland","Forest",-99,"unassessed",5
"wcrc-00038","TON","Upland","Forest",-99,"unassessed",5
"wcrc-00038","TP","Upland","Forest",-99,"unassessed",5
"wcrc-00038","TURB","Upland","Forest",-99,"unassessed",5
"wcrc-00038","BDISC","Upland","Forest",-99,"unassessed",5
"wcrc-00008","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00008","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00008","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00008","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00008","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00008","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00008","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00008","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00007","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00007","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00007","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00007","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00007","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00007","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00007","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00007","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00010","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00010","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00010","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00010","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00010","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00010","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00010","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00010","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00009","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00009","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00009","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00009","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00009","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00009","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00009","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00009","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00012","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00012","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00012","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00012","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00012","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00012","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00012","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00012","BDISC","Lowland","Forest",-99,"unassessed",5
"wcrc-00011","NH4","Upland","Forest",-99,"unassessed",5
"wcrc-00011","ECOLI","Upland","Forest",-99,"unassessed",5
"wcrc-00011","DRP","Upland","Forest",-99,"unassessed",5
"wcrc-00011","TN","Upland","Forest",-99,"unassessed",5
"wcrc-00011","TON","Upland","Forest",-99,"unassessed",5
"wcrc-00011","TP","Upland","Forest",-99,"unassessed",5
"wcrc-00011","TURB","Upland","Forest",-99,"unassessed",5
"wcrc-00011","BDISC","Upland","Forest",-99,"unassessed",5
"wcrc-00025","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00025","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00025","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00025","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00025","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00025","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00025","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00025","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00026","NH4","Lowland","Rural",-99,"unassessed",5
"wcrc-00026","ECOLI","Lowland","Rural",-99,"unassessed",5
"wcrc-00026","DRP","Lowland","Rural",-99,"unassessed",5
"wcrc-00026","TN","Lowland","Rural",-99,"unassessed",5
"wcrc-00026","TON","Lowland","Rural",-99,"unassessed",5
"wcrc-00026","TP","Lowland","Rural",-99,"unassessed",5
"wcrc-00026","TURB","Lowland","Rural",-99,"unassessed",5
"wcrc-00026","BDISC","Lowland","Rural",-99,"unassessed",5
"wcrc-00033","NH4","Lowland","Forest",-99,"unassessed",5
"wcrc-00033","ECOLI","Lowland","Forest",-99,"unassessed",5
"wcrc-00033","DRP","Lowland","Forest",-99,"unassessed",5
"wcrc-00033","TN","Lowland","Forest",-99,"unassessed",5
"wcrc-00033","TON","Lowland","Forest",-99,"unassessed",5
"wcrc-00033","TP","Lowland","Forest",-99,"unassessed",5
"wcrc-00033","TURB","Lowland","Forest",-99,"unassessed",5
"wcrc-00033","BDISC","Lowland","Forest",-99,"unassessed",5
