"LawaSiteID","CouncilSiteID","Year","NitrogenMed","NitrogenMed_Band","NitrateAnalysisNote","PhosphorusMed","PhosphorusMed_Band","PhosphorusAnalysisNote","AmmoniacalMed","AmmoniacalMed_Band","AmmoniacalMax","AmmoniacalMax_Band","Ammonia_Toxicity_Band","AmmoniaAnalysisNote","ClarityMedian","ClarityMedian_Band","ClarityAnalysisNote","ChlAMed","ChlAMed_Band","ChlAMax","ChlAMax_Band","ChlASummaryBand","ChlAAnalysisNote","EcoliPeriod","EcoliMedian","EcoliBand","Ecoli95","Ecoli95_Band","EcoliRecHealth540","EcoliRecHealth540_Band","EcoliRecHealth260","EcoliRecHealth260_Band","EcoliSummaryBand","EcoliAnalysisNote","Agency","Region","SiteID"
"lawa-102709","Lake Koitiata (Composite)","1995to1999",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","1996to2000",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","1997to2001",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","1998to2002",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","1999to2003",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2000to2004",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2001to2005",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2002to2006",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2003to2007",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2004to2008",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2005to2009",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2006to2010",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2007to2011",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2008to2012",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2009to2013",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2010to2014",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2011to2015",NA,NA,"Need 30 values for median, have 1",NA,NA,"Need 30 values for median, have1",NA,NA,NA,NA,NA,"Need 30 values for median, have 1",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 1",NA,1,"ABC",1,"ABC",0,"A",0,"A","A"," Need 60 values for 5yr have 1","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2012to2016",NA,NA,"Need 30 values for median, have 5",NA,NA,"Need 30 values for median, have5",NA,NA,NA,NA,NA,"Need 30 values for median, have 5",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 5",NA,5,"ABC",5,"ABC",0,"A",0,"A","A"," Need 60 values for 5yr have 5","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2013to2017",NA,NA,"Need 30 values for median, have 9",NA,NA,"Need 30 values for median, have9",NA,NA,NA,NA,NA,"Need 30 values for median, have 9",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 9",NA,7,"ABC",7,"ABC",0,"A",0,"A","A"," Need 60 values for 5yr have 7","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2014to2018",NA,NA,"Need 30 values for median, have 13",NA,NA,"Need 30 values for median, have13",NA,NA,NA,NA,NA,"Need 30 values for median, have 13",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 13",NA,10,"ABC",10,"ABC",0,"A",0,"A","A"," Need 60 values for 5yr have 10","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102709","Lake Koitiata (Composite)","2015to2019",NA,NA,"Need 30 values for median, have 16",NA,NA,"Need 30 values for median, have16",NA,NA,NA,NA,NA,"Need 30 values for median, have 16",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 16",NA,13,"ABC",13,"ABC",0,"A",0,"A","A"," Need 60 values for 5yr have 13","hrc","manawatu-whanganui","lake koitiata (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","1993to1997",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","1994to1998",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","1995to1999",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","1996to2000",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","1997to2001",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","1998to2002",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","1999to2003",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2000to2004",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2001to2005",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2002to2006",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2003to2007",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2004to2008",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2005to2009",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2006to2010",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2007to2011",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2008to2012",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2009to2013",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2010to2014",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2011to2015",NA,NA,"Need 30 values for median, have 3",NA,NA,"Need 30 values for median, have3",NA,NA,NA,NA,NA,"Need 30 values for median, have 3",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 3",NA,3,"ABC",3,"ABC",0,"A",0,"A","A"," Need 60 values for 5yr have 3","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2012to2016",NA,NA,"Need 30 values for median, have 7",NA,NA,"Need 30 values for median, have7",NA,NA,NA,NA,NA,"Need 30 values for median, have 7",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 7",NA,7,"ABC",7,"ABC",0,"A",0,"A","A"," Need 60 values for 5yr have 7","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2013to2017",NA,NA,"Need 30 values for median, have 11",NA,NA,"Need 30 values for median, have11",NA,NA,NA,NA,NA,"Need 30 values for median, have 11",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 11",NA,11,"ABC",11,"ABC",9.09090909090909,"B",9.09090909090909,"A","B"," Need 60 values for 5yr have 11","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2014to2018",NA,NA,"Need 30 values for median, have 15",NA,NA,"Need 30 values for median, have15",NA,NA,NA,NA,NA,"Need 30 values for median, have 15",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 15",NA,15,"ABC",15,"ABC",6.66666666666667,"B",6.66666666666667,"A","B"," Need 60 values for 5yr have 15","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"lawa-102711","Pukepuke Lagoon (Composite)","2015to2019",NA,NA,"Need 30 values for median, have 18",NA,NA,"Need 30 values for median, have18",NA,NA,NA,NA,NA,"Need 30 values for median, have 18",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 18",NA,18,"ABC",18,"ABC",5.55555555555556,"B",5.55555555555556,"A","B"," Need 60 values for 5yr have 18","hrc","manawatu-whanganui","pukepuke lagoon (composite)"
"ecan-00326","SQ30079","1993to1997",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"No NH4 data ",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,NA,NA,0,"ABC",NA,"",NA,"",NA,"n = 0 Insufficient data to calculate annual medians Need 60 values for 5yr have 0","ecan","canterbury","lake sumner off charleys point"
"ecan-00326","SQ30079","1994to1998",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"No NH4 data ",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,NA,NA,0,"ABC",NA,"",NA,"",NA,"n = 0 Insufficient data to calculate annual medians Need 60 values for 5yr have 0","ecan","canterbury","lake sumner off charleys point"
"ecan-00326","SQ30079","1995to1999",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"No NH4 data ",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,NA,NA,0,"ABC",NA,"",NA,"",NA,"n = 0 Insufficient data to calculate annual medians Need 60 values for 5yr have 0","ecan","canterbury","lake sumner off charleys point"
"ecan-00326","SQ30079","1996to2000",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"No NH4 data ",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,NA,NA,0,"ABC",NA,"",NA,"",NA,"n = 0 Insufficient data to calculate annual medians Need 60 values for 5yr have 0","ecan","canterbury","lake sumner off charleys point"
"ecan-00326","SQ30079","1997to2001",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"No NH4 data ",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,NA,NA,0,"ABC",NA,"",NA,"",NA,"n = 0 Insufficient data to calculate annual medians Need 60 values for 5yr have 0","ecan","canterbury","lake sumner off charleys point"
