LAWAID,ORC,Site Name,Date Time,Measurement,ReportedLabValue,RawValue,Depthfrom,Depthto,Samplelevel,Method,DetectionLimit,QualityCode,SampleFrequency,Laketype
ORC-00038,OTA7520289,Lake Wanaka at Outlet,16/06/2005,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,16/06/2005,Nitrate/nitrite (mg/m3 N),0.03,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,16/06/2005,pH,7.55,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,16/06/2005,Suspended Solids  (mg/m3),<1.000,,0.1,0.1,Epilimnion,APHA 2540 D,1,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,16/06/2005,Temperature (deg C),9.8,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,16/06/2005,Total nitrogen (mg/m3 N),0.05,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,16/06/2005,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,16/06/2005,Turbidity (NTU),0.35,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Conductivity (uS/cm @ 25 deg C),0.056,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Dissolved oxygen (% saturation),98.5,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Dissolved oxygen (g/m3 O2),11.54,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Nitrate/nitrite (mg/m3 N),0.042,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Temperature (deg C),8.44,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Total nitrogen (mg/m3 N),0.08,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Total phosphorus (mg/m3 P),0.005,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,3/08/2005,Turbidity (NTU),0.14,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Conductivity (uS/cm @ 25 deg C),0.066,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Dissolved oxygen (% saturation),115.4,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Dissolved oxygen (g/m3 O2),12.66,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,E. coli (MPN/100 ml),<2.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Nitrate/nitrite (mg/m3 N),0.031,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Temperature (deg C),11.36,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,18/10/2005,Turbidity (NTU),0.14,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Chlorophyll a (mg/m3),0.58,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Conductivity (uS/cm @ 25 deg C),0.07,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Dissolved oxygen (% saturation),126.1,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Dissolved oxygen (g/m3 O2),,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Nitrate/nitrite (mg/m3 N),0.029,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Temperature (deg C),15.28,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Total nitrogen (mg/m3 N),0.07,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2005,Turbidity (NTU),0.2,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Ammoniacal nitrogen (mg/m3 N),0.01,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Conductivity (uS/cm @ 25 deg C),0.064,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Dissolved oxygen (% saturation),93.1,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Dissolved oxygen (g/m3 O2),9.39,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Nitrate/nitrite (mg/m3 N),0.019,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,pH,7,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Temperature (deg C),15,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Total nitrogen (mg/m3 N),0.05,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,2/03/2006,Turbidity (NTU),0.58,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Ammoniacal nitrogen (mg/m3 N),0.01,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Chlorophyll a (mg/m3),,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Conductivity (uS/cm @ 25 deg C),0.066,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Dissolved oxygen (% saturation),131.2,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Dissolved oxygen (g/m3 O2),13.5,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Nitrate/nitrite (mg/m3 N),0.019,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Temperature (deg C),13.65,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Total phosphorus (mg/m3 P),<0.05000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,11/04/2006,Turbidity (NTU),0.44,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Ammoniacal nitrogen (mg/m3 N),0.01,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Chlorophyll a (mg/m3),,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Conductivity (uS/cm @ 25 deg C),0.065,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Dissolved oxygen (% saturation),93.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Dissolved oxygen (g/m3 O2),10.35,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Nitrate/nitrite (mg/m3 N),0.031,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Temperature (deg C),10.51,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Total phosphorus (mg/m3 P),0.006,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,14/06/2006,Turbidity (NTU),0.37,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Conductivity (uS/cm @ 25 deg C),0.065,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Dissolved oxygen (% saturation),93.2,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Dissolved oxygen (g/m3 O2),10.76,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Nitrate/nitrite (mg/m3 N),0.034,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Temperature (deg C),8.78,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Total nitrogen (mg/m3 N),0.18,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,15/08/2006,Turbidity (NTU),,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Conductivity (uS/cm @ 25 deg C),0.066,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Dissolved oxygen (% saturation),98.9,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Dissolved oxygen (g/m3 O2),11.08,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Nitrate/nitrite (mg/m3 N),0.039,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Temperature (deg C),9.79,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Total nitrogen (mg/m3 N),0.1,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,17/10/2006,Turbidity (NTU),,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Conductivity (uS/cm @ 25 deg C),0.066,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Dissolved oxygen (% saturation),99.6,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Dissolved oxygen (g/m3 O2),10.8,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Nitrate/nitrite (mg/m3 N),0.034,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Temperature (deg C),11.26,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Total nitrogen (mg/m3 N),0.11,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,7/12/2006,Turbidity (NTU),1.11,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Chlorophyll a (mg/m3),<1.900,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Conductivity (uS/cm @ 25 deg C),0.067,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Dissolved oxygen (% saturation),101.2,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Dissolved oxygen (g/m3 O2),10.08,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,E. coli (MPN/100 ml),<2.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Nitrate/nitrite (mg/m3 N),0.02,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Temperature (deg C),15.06,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Total nitrogen (mg/m3 N),<0.050,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Total phosphorus (mg/m3 P),<0.005000,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/02/2007,Turbidity (NTU),0.3,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Chlorophyll a (mg/m3),,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Conductivity (uS/cm @ 25 deg C),0.067,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Dissolved oxygen (% saturation),97.5,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Dissolved oxygen (g/m3 O2),9.94,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Dissolved reactive phosphorus (mg/m3 P),<0.00500,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,E. coli (MPN/100 ml),<2.00,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Nitrate/nitrite (mg/m3 N),0.016,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,pH,,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,APHA 2540 D,3,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Temperature (deg C),13.97,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Total nitrogen (mg/m3 N),0.08,,0.1,0.1,Epilimnion,,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Total phosphorus (mg/m3 P),0.01,,0.1,0.1,Epilimnion,,0.005,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,12/04/2007,Turbidity (NTU),0.27,,0.1,0.1,Epilimnion,APHA 2130 D,0.05,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,21/06/2007,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,,0.01,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,21/06/2007,Chlorophyll a (mg/m3),<2.100,,0.1,0.1,Epilimnion,,2,,Bimonthly,
ORC-00038,OTA7520289,Lake Wanaka at Outlet,21/06/2007,Conductivity (uS/cm @ 25 deg C),0.066,,0.1,0.1,Epilimnion,,,,Bimonthly,
