"LawaSiteID","CouncilSiteID","SiteID","Year","NitrateMed","NitrateMed_Band","Nitrate95","Nitrate95_Band","Nitrate_Toxicity_Band","NitrateAnalysisNote","AmmoniacalMed","AmmoniacalMed_Band","Ammoniacal95","Ammoniacal95_Band","Ammonia_Toxicity_Band","AmmoniaAnalysisNote","E_coli_Period","E_coli_Median","E_coli_Median_Band","E_coli95","E_coli95_Band","E_coliRecHealth540","E_coliRecHealth540_Band","E_coliRecHealth260","E_coliRecHealth260_Band","E_coliSummaryband","E_coliAnalysisNote","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Landcover","Altitude","AltitudeCl"
"orc-00133","Shag at Craig Road","shag river at craig rd","Overall",0.1345,"A",0.66,"A","A","",0.00219298245614035,"A",0.00921084054757133,"A","A","",5,54,"ABC",517.5,"ABC",4.61538461538462,"A",12.3076923076923,"A","A","",14045797,"otago","orc","lowland","Rural",-45.42550192,170.66332312,"23-Jun-2020","Rural",162,"Upland"
"orc-00153","Taieri at Outram","taieri at outram","Overall",0.0495,"A",0.25,"A","A","",0.00350480398344905,"A",0.00955135931431632,"A","A","",5,43,"ABC",1160,"C",7.05882352941176,"B",12.9411764705882,"A","C","",14060746,"otago","orc","lowland","Rural",-45.84981152,170.2427733,"23-Jun-2020","Rural",85.1953697205,"Lowland"
"orc-00154","Taieri at Sutton","taieri river at sutton","Overall",0.027,"A",0.176,"A","A","",0.0033753214204342,"A",0.0137071943366455,"A","A","",6,110,"ABC",796,"BC",9.375,"B",18.75,"A","B","",14051423,"otago","orc","upland","Rural",-45.56852041,170.14036832,"23-Jun-2020","Rural",198,"Upland"
"orc-00155","Taieri at Tiroiti","taieri river at tiroiti","Overall",0.018,"A",0.08655,"A","A","",0.00368098159509202,"A",0.010552958613613,"A","A","",6,84,"ABC",341.25,"ABC",0,"A",9.83606557377049,"A","A","",14038350,"otago","orc","upland","Rural",-45.25720125,170.27180116,"23-Jun-2020","Rural",319,"Upland"
"orc-00156","Taieri at Waipiata","taieri river at waipiata","Overall",0.0132,"A",0.07225,"A","A","",0.00371900826446281,"A",0.0250202523757594,"A","A","",5,90.5,"ABC",885,"BC",9.87654320987654,"B",16.0493827160494,"A","B","",14035378,"otago","orc","upland","Rural",-45.19673042,170.15322202,"23-Jun-2020","Rural",364.666666666667,"Upland"
"orc-00159","Tokomairiro at West Branch Bridge","tokomairiro river at west branch br","Overall",0.25,"A",1.116,"A","A","",0.00374960992354501,"A",0.0108303880211302,"A","A","",6,145,"D",3040,"DE",24.2424242424242,"D",33.3333333333333,"C","D","",14066851,"otago","orc","lowland","Rural",-46.08198102,169.85232574,"23-Jun-2020","Rural",161,"Upland"
"orc-00162","Waipahi at Waipahi","waipahi river at waipahi","Overall",0.9,"A",2.485,"B","B","",0.00721649484536083,"A",0.0313875598086124,"A","A","",6,105,"ABC",559.5,"BC",10.7692307692308,"C",24.6153846153846,"BC","C","",14067757,"otago","orc","lowland","Rural",-46.10746729,169.25167828,"23-Jun-2020","Rural",128,"Lowland"
"orc-00163","Waitahuna at Tweeds Bridge","waitahuna river at tweeds bridge","Overall",0.13,"A",1.162,"A","A","",0.00729507801964939,"A",0.0120361990950226,"A","A","",6,309,"DE",4136,"DE",27.2727272727273,"D",59.0909090909091,"DE","D","",14065709,"otago","orc","lowland","Rural",-46.02484629,169.69722631,"23-Jun-2020","Rural",93,"Lowland"
"tdc-00002","RW Aorere @ Le Comte","aorere at le comte","Overall",0.137,"A",0.361,"A","A","",0.00128865979381443,"A",0.0092534281361097,"A","A","",5,40,"ABC",1575,"DE",10.7692307692308,"C",16.9230769230769,"A","D","",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"23-Jun-2020","Forest",2,"Lowland"
"tdc-00004","RW Kaituna @ Sollys Rd","kaituna at sollys road","Overall",0.186,"A",0.4455,"A","A","",0.00139664804469274,"A",0.0363210398504516,"A","A","",NA,89,NA,3429.99999999999,NA,13.7254901960784,NA,27.4509803921569,NA,NA," Need 60 values, have only 51",10000787,"tasman","tdc","lowland","Rural",-40.7144525,172.61401095,"23-Jun-2020","Forest",12,"Lowland"
"tdc-00010","RW Riwaka @ Hickmotts","riwaka at hickmotts","Overall",0.2,"A",0.3465,"A","A","",0.0028735632183908,"A",0.00980645161290323,"A","A","",NA,60,NA,434.5,NA,3.92156862745098,NA,9.80392156862745,NA,NA," Need 60 values, have only 51",10006369,"tasman","tdc","lowland","Rural",-41.06504653,172.98449157,"23-Jun-2020","Forest",87.5,"Lowland"
"tdc-00014","RW Takaka @ Kotinga","takaka at kotinga","Overall",0.205,"A",0.434,"A","A","",0.00170068027210884,"A",0.00253879310344828,"A","A","",5,11,"ABC",263.5,"ABC",3.17460317460317,"A",4.76190476190476,"A","A","",10002734,"tasman","tdc","lowland","Rural",-40.86370741,172.80376047,"23-Jun-2020","Forest",46,"Lowland"
"tdc-00015","RW Waimea @ SH60 Appleby","waimea at sh60 appleby","Overall",0.31,"A",0.74,"A","A","",0.00170068027210884,"A",0.00202223115039507,"A","A","",5,20,"ABC",153,"ABC",1.5625,"A",1.5625,"A","A","",10011762,"tasman","tdc","lowland","Rural",-41.30970201,173.13000163,"23-Jun-2020","Forest",11,"Lowland"
"tdc-00019","RW Reservoir Ck @ 20m d-s Salisbury Rd","reservoir creek at 20m d-s salisbury rd","Overall",1.46,"B",3.395,"B","B","",0.00354117106965486,"A",0.0379166144985601,"A","A","",NA,190,NA,2715,NA,23.5294117647059,NA,39.2156862745098,NA,NA," Need 60 values, have only 51",10012892,"tasman","tdc","lowland","Urban",-41.3342452,173.20093156,"23-Jun-2020","Rural",16,"Lowland"
"tdc-00020","RW Lee @ Meads Br","lee at meads br","Overall",0.035,"A",0.14905,"A","A","",0.00180453860933686,"A",0.00264942528735632,"A","A","",NA,10,NA,66.1,NA,2,NA,2,NA,NA," Need 60 values, have only 50",10015334,"tasman","tdc","lowland","Rural",-41.40767821,173.15891132,"23-Jun-2020","Forest",306,"Upland"
"tdc-00022","RW Matakitaki @ SH6 Murchison","matakitaki at sh6 murchison","Overall",0.093,"A",0.2365,"A","A","",0.00170068027210884,"A",0.00203646042587384,"A","A","",NA,20.5,NA,779.999999999995,NA,7.54716981132075,NA,9.43396226415094,NA,NA," Need 60 values, have only 53",12011297,"tasman","tdc","lowland","Rural",-41.79958182,172.31978935,"23-Jun-2020","Forest",272.5,"Upland"
"tdc-00023","RW Murchison Ck @ 20m u-s SH6","murchison creek at 20m u-s sh6","Overall",3.4,"C",6.025,"C","C","",0.00721649484536083,"A",0.0439827219231251,"A","A","",NA,1300,NA,7550,NA,66.6666666666667,NA,79.6296296296296,NA,NA," Need 60 values, have only 54",12011115,"tasman","tdc","upland","Rural",-41.79984114,172.32251901,"23-Jun-2020","Rural",159,"Upland"
"tdc-00028","RW Tasman @ u-s Jesters Hse","tasman valley at u-s jesters house","Overall",0.194,"A",0.4895,"A","A","",0.00170068027210884,"A",0.0234716124895181,"A","A","",NA,600,NA,2975,NA,50.9090909090909,NA,83.6363636363636,NA,NA," Need 60 values, have only 55",10009235,"tasman","tdc","lowland","Rural",-41.19648733,173.05774509,"23-Jun-2020","Rural",61,"Lowland"
"tdc-00032","RW Hunters @ Kikiwa","hunters at kikiwa","Overall",0.01155,"A",0.0375,"A","A","",0.00107758620689655,"A",0.00258620689655172,"A","A","",NA,38,NA,360,NA,2.04081632653061,NA,8.16326530612245,NA,NA," Need 60 values, have only 49",10023488,"tasman","tdc","upland","Rural",-41.67616535,172.86541913,"23-Jun-2020","Forest",474,"Upland"
"tdc-00035","RW Sherry @ Blue Rock","sherry at blue rock","Overall",0.325,"A",0.754,"A","A","",0.00139664804469274,"A",0.00483400358117827,"A","A","",NA,180,NA,1620,NA,11.7647058823529,NA,25.4901960784314,NA,NA," Need 60 values, have only 51",10014407,"tasman","tdc","upland","Rural",-41.38086745,172.73593439,"23-Jun-2020","Rural",192,"Upland"
"tdc-00036","RW Wangapeka @ 5km u-s Dart","wangapeka at 5km u-s dart","Overall",0.0143,"A",0.0454,"A","A","",0.0025,"A",0.00342465753424658,"A","A","",NA,5,NA,19.2,NA,0,NA,0,NA,NA," Need 60 values, have only 49",10016609,"tasman","tdc","upland","Rural",-41.44334463,172.5964473,"23-Jun-2020","Forest",482,"Upland"
"tdc-00038","RW Motupipi @ Reillys Br","motupipi at reillys br","Overall",1.62,"B",2.19,"B","B","",0.0025,"A",0.0254484696850258,"A","A","",NA,295,NA,7719.99999999999,NA,20,NA,56,NA,NA," Need 60 values, have only 50",10002660,"tasman","tdc","lowland","Rural",-40.85596829,172.83172442,"23-Jun-2020","Rural",10.5,"Lowland"
"tdc-00040","RW Powell @ 40m u-s Motupipi Rv","powell at 40m u-s motupipi rv","Overall",1.68,"B",3.09,"B","B","",0.00769230769230769,"A",0.0773690420009438,"B","B","",NA,360,NA,4959.99999999998,NA,38,NA,60,NA,NA," Need 60 values, have only 50",10002678,"tasman","tdc","lowland","Rural",-40.85631073,172.8318066,"23-Jun-2020","Rural",14,"Lowland"
"tdc-00046","RW Onekaka @ Shambala Br","onekaka at shambala br","Overall",0.1615,"A",0.37,"A","A","",0.00219298245614035,"A",0.0522786810712507,"B","B","",NA,120,NA,3750,NA,14.5833333333333,NA,35.4166666666667,NA,NA," Need 60 values, have only 48",10001222,"tasman","tdc","lowland","Rural",-40.7584504,172.70563171,"23-Jun-2020","Rural",19,"Lowland"
"tdc-00048","RW Kaituna @ Track start","kaituna at track start","Overall",0.0082,"A",0.0315,"A","A","",0.00170068027210884,"A",0.00473249200142197,"A","A","",NA,9,NA,52.4999999999998,NA,0,NA,0,NA,NA," Need 60 values, have only 41",10000810,"tasman","tdc","upland","Forest",-40.71567356,172.57685119,"23-Jun-2020","Forest",124,"Lowland"
"tdc-10019","RW Motueka @ SH60 bridge","motueka at sh60 bridge","Overall",0.148,"A",0.45,"A","A","",0.00219298245614035,"A",0.0068918601923528,"A","A","",5,29.5,"ABC",315,"ABC",1.66666666666667,"A",6.66666666666667,"A","A","",10006766,"tasman","tdc","lowland","Rural",-41.09091841,173.01039461,"23-Jun-2020","Forest",0,"Lowland"
"trc-00010","WA3","Waingongoro at SH45 (NRWQN) (WA3)","Overall",NA,NA,NA,NA,NA,"n = 0 Insufficient  to calculate annual medians ",NA,NA,NA,NA,NA," Need 30 values for overall median, have 10 Need 30 values for overall 95%ile, have 10",NA,169.15,NA,2419.2,NA,27.2727272727273,NA,45.4545454545455,NA,NA," Need 60 values, have only 22",6013024,"taranaki","niwa","Lowland","Rural",-39.5763397216797,174.21028137207,"2019-07-11","Rural",69.5,"Lowland"
"wcrc-00001","Deep Ck @ Arnold Vly Rd Br","deep ck @ arnold vly rd br","Overall",0.91,"A",1.4835,"A","A","",0.00226244343891403,"A",0.09737888170648,"B","B","",NA,123,NA,3355,NA,12.7659574468085,NA,19.1489361702128,NA,NA," Need 60 values, have only 47",12029932,"west coast","wcrc","lowland","Rural",-42.5525352,171.45514239,"23-Jun-2020","Rural",120,"Lowland"
"wcrc-00002","Molloy Ck @ Rail Line","molloy ck @ rail line","Overall",0.61,"A",0.7935,"A","A","",0.00202101859337106,"A",0.00384621848739496,"A","A","",NA,100,NA,1305,NA,12.7659574468085,NA,36.1702127659575,NA,NA," Need 60 values, have only 47",12030133,"west coast","wcrc","lowland","Rural",-42.5560052,171.46070875,"23-Jun-2020","Rural",93.3333333333333,"Lowland"
"wcrc-00003","Nelson Ck @ Swimming Hole Reserve","nelson ck @ swimming hole reserve","Overall",0.117,"A",0.28,"A","A","",0.00222249660451908,"A",0.00472412807318468,"A","A","",5,70,"ABC",333.5,"ABC",1.8348623853211,"A",7.3394495412844,"A","A","",12026980,"west coast","wcrc","lowland","Forest",-42.40441564,171.52035452,"23-Jun-2020","Forest",124.5,"Lowland"
"wcrc-00004","Ford Ck @ Blackball-Taylorville Rd","ford ck @ blackball-taylorville rd","Overall",0.078,"A",0.1007,"A","A","",0.0145673336028025,"A",0.0332174245736773,"A","A","",NA,20,NA,234,NA,0,NA,0,NA,NA," Need 60 values, have only 47",12026540,"west coast","wcrc","lowland","Forest",-42.37775303,171.41290187,"23-Jun-2020","Forest",72,"Lowland"
"wcrc-00005","Burkes Ck @ SH69","burkes ck @ sh69","Overall",0.179,"A",0.537,"A","A","",0.00383553597650514,"A",0.0179183467993161,"A","A","",NA,400,NA,3115,NA,34.0425531914894,NA,61.7021276595745,NA,NA," Need 60 values, have only 47",12019493,"west coast","wcrc","upland","Rural",-42.08800417,171.84740747,"23-Jun-2020","Rural",207,"Upland"
"wcrc-00006","Mawheraiti Rv @ SH7 Maimai","mawheraiti rv @ sh7 maimai","Overall",0.31,"A",0.824,"A","A","",0.00925091479584787,"A",0.0332062821850085,"A","A","",NA,50,NA,735,NA,6.38297872340426,NA,14.8936170212766,NA,NA," Need 60 values, have only 47",12022404,"west coast","wcrc","lowland","Forest",-42.1988594,171.71895519,"23-Jun-2020","Forest",141.5,"Lowland"
"wcrc-00007","Sawyers Ck @ Dixon Pk","sawyers ck @ dixon pk","Overall",0.053,"A",0.09605,"A","A","",0.00516468613603721,"A",0.0119028273152747,"A","A","",NA,900,NA,15130,NA,58.1395348837209,NA,86.046511627907,NA,NA," Need 60 values, have only 43",12028930,"west coast","wcrc","lowland","Forest",-42.45722201,171.20557022,"23-Jun-2020","Forest",44.5,"Lowland"
"wcrc-00008","Sawyers Ck @ Bush Fringe","sawyers ck @ bush fringe","Overall",0.0245,"A",0.046,"A","A","",0.00343878954607978,"A",0.00447124538379953,"A","A","",NA,43.5,NA,415,NA,2.27272727272727,NA,9.09090909090909,NA,NA," Need 60 values, have only 44",12028930,"west coast","wcrc","lowland","Forest",-42.49104989,171.2149949,"23-Jun-2020","Forest",44.5,"Lowland"
"wcrc-00009","Seven Mile Ck @ Dunollie 400m u/s Ox Pd","seven mile ck @ dunollie 400m u/s ox pd","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,25,NA,200,NA,0,NA,0,NA,NA," Need 60 values, have only 24",12026816,"west coast","wcrc","lowland","Forest",-42.38985385,171.25591537,"23-Jun-2020","Forest",20,"Lowland"
"wcrc-00010","Seven Mile Ck @ 300m d/s Raleigh Ck","seven mile ck @ 300m d/s raleigh ck","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,NA,NA,NA,NA," Need 30 values for overall median, have 18 Need 30 values for overall 95%ile, have 18",NA,103.5,NA,630,NA,8.33333333333333,NA,25,NA,NA," Need 60 values, have only 24",12026677,"west coast","wcrc","lowland","Forest",-42.38618464,171.25152223,"23-Jun-2020","Forest",45,"Lowland"
"wcrc-00011","Seven Mile Ck @ u/s Tillers Mine Ck","seven mile ck @ u/s tillers mine ck","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 10 Need 30 values for overall 95%ile, have 10",NA,NA,NA,NA,NA," Need 30 values for overall median, have 10 Need 30 values for overall 95%ile, have 10",NA,5,NA,230,NA,0,NA,0,NA,NA," Need 60 values, have only 12",12026720,"west coast","wcrc","upland","Forest",-42.38660338,171.28399442,"23-Jun-2020","Forest",345,"Upland"
"wcrc-00012","Seven Mile Ck @ SH6 Rapahoe","seven mile ck @ sh6 rapahoe","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",5,170,"D",1400,"DE",11.4285714285714,"C",25.7142857142857,"BC","D","",12026544,"west coast","wcrc","lowland","Forest",-42.37614725,171.24294636,"23-Jun-2020","Forest",1,"Lowland"
"wcrc-00013","Duck Ck @ Kokatahi-Kowhitirangi Rd Br","duck ck @ kokatahi-kowhitirangi rd br","Overall",0.805,"A",1.034,"A","A","",0.00177179305457123,"A",0.0390199878080813,"A","A","",NA,80,NA,4480,NA,17.0212765957447,NA,23.4042553191489,NA,NA," Need 60 values, have only 47",12035323,"west coast","wcrc","lowland","Rural",-42.83256048,171.03231518,"23-Jun-2020","Rural",26,"Lowland"
"wcrc-00014","Harris Ck @ Mulvaney Rd","harris ck @ mulvaney rd","Overall",0.315,"A",0.64,"A","A","",0.0102268271527192,"A",0.464732401356605,"C","C","",NA,440,NA,37150,NA,42.5531914893617,NA,59.5744680851064,NA,NA," Need 60 values, have only 47",12035613,"west coast","wcrc","lowland","Rural",-42.8525437,171.0115477,"23-Jun-2020","Rural",15.5,"Lowland"
"wcrc-00015","Murray Ck @ Ford Rd S","murray ck @ ford rd s","Overall",0.58,"A",0.644,"A","A","",0.0041335277468937,"A",0.103459699083276,"B","B","",NA,110,NA,15800,NA,17.0212765957447,NA,29.7872340425532,NA,NA," Need 60 values, have only 47",12035723,"west coast","wcrc","lowland","Rural",-42.85921478,171.02968164,"23-Jun-2020","Rural",39.5,"Lowland"
"wcrc-00016","Bradshaws Ck @ Bradshaw Rd","bradshaws ck @ bradshaw rd","Overall",0.345,"A",0.67,"A","A","",0.00970902062389769,"A",0.0381954649540096,"A","A","",NA,130,NA,4900,NA,19.047619047619,NA,35.7142857142857,NA,NA," Need 60 values, have only 42",12010385,"west coast","wcrc","lowland","Rural",-41.76023604,171.54501704,"23-Jun-2020","Rural",31,"Lowland"
"wcrc-00018","Orowaiti Rv @ Excelsior Rd","orowaiti rv @ excelsior rd","Overall",0.033,"A",0.0678,"A","A","",0.00947521754032361,"A",0.0307088119675115,"A","A","",NA,260,NA,3900,NA,26.1904761904762,NA,52.3809523809524,NA,NA," Need 60 values, have only 42",12010481,"west coast","wcrc","lowland","Rural",-41.77099829,171.62539531,"23-Jun-2020","Rural",18,"Lowland"
"wcrc-00019","Orowaiti Rv @ Keoghans Rd","orowaiti rv @ keoghans rd","Overall",0.0225,"A",0.0664,"A","A","",0.0055005500550055,"A",0.0136988596295086,"A","A","",NA,27.5,NA,328,NA,2.38095238095238,NA,9.52380952380952,NA,NA," Need 60 values, have only 42",12010643,"west coast","wcrc","lowland","Forest",-41.76873193,171.66152429,"23-Jun-2020","Forest",54,"Lowland"
"wcrc-00020","Ellis Ck @ 50m d/s Ferry Rd Br","ellis ck @ 50m d/s ferry rd br","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,80,NA,685,NA,4.16666666666667,NA,8.33333333333333,NA,NA," Need 60 values, have only 24",12037749,"west coast","wcrc","lowland","Rural",-42.98688033,170.703026,"23-Jun-2020","Rural",9.66666666666667,"Lowland"
"wcrc-00021","Berry Ck @ N Brch Wanganui Flat Rd","berry ck @ n brch wanganui flat rd","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,180,NA,2850,NA,8.33333333333333,NA,29.1666666666667,NA,NA," Need 60 values, have only 24",12039314,"west coast","wcrc","lowland","Rural",-43.0840546,170.56915426,"23-Jun-2020","Rural",32,"Lowland"
"wcrc-00022","La Fontaine Stm @ Airstrip Fishing Access","la fontaine stm @ airstrip fishing access","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,175,NA,2450,NA,12.5,NA,29.1666666666667,NA,NA," Need 60 values, have only 24",12038833,"west coast","wcrc","lowland","Rural",-43.06857049,170.51941215,"23-Jun-2020","Rural",8,"Lowland"
"wcrc-00023","La Fontaine Stm @ Herepo Fishing Access","la fontaine stm @ herepo fishing access","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,155,NA,1530,NA,4.16666666666667,NA,16.6666666666667,NA,NA," Need 60 values, have only 24",12039791,"west coast","wcrc","upland","Rural",-43.11252981,170.55326617,"23-Jun-2020","Rural",304,"Upland"
"wcrc-00024","Okutua Ck @ New Rd Br-Okarito Forest","okutua ck @ new rd br-okarito forest","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,10,NA,245,NA,0,NA,4.16666666666667,NA,NA," Need 60 values, have only 24",12041401,"west coast","wcrc","lowland","Forest",-43.20416114,170.26646791,"23-Jun-2020","Forest",97.8,"Lowland"
"wcrc-00025","Unnamed Ck @ Adamson Rd Whataroa","unnamed ck @ adamson rd whataroa","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,220,NA,1250,NA,8.33333333333333,NA,41.6666666666667,NA,NA," Need 60 values, have only 24",12040935,"west coast","wcrc","lowland","Rural",-43.173443,170.37734367,"23-Jun-2020","Rural",32,"Lowland"
"wcrc-00026","Vickers Ck @ Whataroa N Base","vickers ck @ whataroa n base","Overall",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,NA,NA,NA,NA," Need 30 values for overall median, have 20 Need 30 values for overall 95%ile, have 20",NA,115,NA,790,NA,4.16666666666667,NA,16.6666666666667,NA,NA," Need 60 values, have only 24",12040989,"west coast","wcrc","lowland","Rural",-43.18302616,170.38296238,"23-Jun-2020","Rural",32,"Lowland"
"wcrc-00027","Baker Ck @ Baker Ck Rd","baker ck @ baker ck rd","Overall",0.0129,"A",0.0302,"A","A","",0.00420175485055523,"A",0.00756642690959683,"A","A","",NA,40,NA,940,NA,9.52380952380952,NA,11.9047619047619,NA,NA," Need 60 values, have only 42",12003098,"west coast","wcrc","lowland","Forest",-41.24401316,172.14600626,"23-Jun-2020","Forest",48,"Lowland"
