"LawaID","Parameter","Altitude","Landuse","Median","StateScore"
"wcrc-00008","PH","Lowland","Forest",7.77,2
"wcrc-00008","TON","Lowland","Forest",0.025,1
"wcrc-00008","TN","Lowland","Forest",0.16,2
"wcrc-00008","DRP","Lowland","Forest",0.0073,2
"wcrc-00008","TP","Lowland","Forest",0.015,2
"wcrc-00008","ECOLI","Lowland","Forest",47,2
"wcrc-00009","BDISC","All","All",1.96,2
"wcrc-00009","TURB","All","All",3.15,3
"wcrc-00009","NH4","All","All",0.0105,3
"wcrc-00009","PH","All","All",7.2,2
"wcrc-00009","TON","All","All",0.031,1
"wcrc-00009","TN","All","All",0.145,1
"wcrc-00009","DRP","All","All",0.0024,1
"wcrc-00009","TP","All","All",0.012,1
"wcrc-00009","ECOLI","All","All",25,1
"wcrc-00009","BDISC","Lowland","All",1.96,2
"wcrc-00009","TURB","Lowland","All",3.15,3
"wcrc-00009","NH4","Lowland","All",0.0105,3
"wcrc-00009","PH","Lowland","All",7.2,2
"wcrc-00009","TON","Lowland","All",0.031,1
"wcrc-00009","TN","Lowland","All",0.145,1
"wcrc-00009","DRP","Lowland","All",0.0024,1
"wcrc-00009","TP","Lowland","All",0.012,1
"wcrc-00009","ECOLI","Lowland","All",25,1
"wcrc-00009","BDISC","All","Forest",1.96,3
"wcrc-00009","TURB","All","Forest",3.15,4
"wcrc-00009","NH4","All","Forest",0.0105,4
"wcrc-00009","PH","All","Forest",7.2,2
"wcrc-00009","TON","All","Forest",0.031,1
"wcrc-00009","TN","All","Forest",0.145,2
"wcrc-00009","DRP","All","Forest",0.0024,1
"wcrc-00009","TP","All","Forest",0.012,2
"wcrc-00009","ECOLI","All","Forest",25,2
"wcrc-00009","BDISC","Lowland","Forest",1.96,2
"wcrc-00009","TURB","Lowland","Forest",3.15,3
"wcrc-00009","NH4","Lowland","Forest",0.0105,4
"wcrc-00009","PH","Lowland","Forest",7.2,2
"wcrc-00009","TON","Lowland","Forest",0.031,1
"wcrc-00009","TN","Lowland","Forest",0.145,1
"wcrc-00009","DRP","Lowland","Forest",0.0024,1
"wcrc-00009","TP","Lowland","Forest",0.012,2
"wcrc-00009","ECOLI","Lowland","Forest",25,1
"wcrc-00010","BDISC","All","All",1.83,2
"wcrc-00010","TURB","All","All",2.95,3
"wcrc-00010","NH4","All","All",0.0535,4
"wcrc-00010","PH","All","All",7.265,2
"wcrc-00010","TON","All","All",0.0355,1
"wcrc-00010","TN","All","All",0.25,2
"wcrc-00010","DRP","All","All",0.0075,2
"wcrc-00010","TP","All","All",0.0245,3
"wcrc-00010","ECOLI","All","All",103.5,2
"wcrc-00010","BDISC","Lowland","All",1.83,2
"wcrc-00010","TURB","Lowland","All",2.95,3
"wcrc-00010","NH4","Lowland","All",0.0535,4
"wcrc-00010","PH","Lowland","All",7.265,1
"wcrc-00010","TON","Lowland","All",0.0355,1
"wcrc-00010","TN","Lowland","All",0.25,1
"wcrc-00010","DRP","Lowland","All",0.0075,2
"wcrc-00010","TP","Lowland","All",0.0245,2
"wcrc-00010","ECOLI","Lowland","All",103.5,2
"wcrc-00010","BDISC","All","Forest",1.83,3
"wcrc-00010","TURB","All","Forest",2.95,4
"wcrc-00010","NH4","All","Forest",0.0535,4
"wcrc-00010","PH","All","Forest",7.265,2
"wcrc-00010","TON","All","Forest",0.0355,2
"wcrc-00010","TN","All","Forest",0.25,3
"wcrc-00010","DRP","All","Forest",0.0075,2
"wcrc-00010","TP","All","Forest",0.0245,3
"wcrc-00010","ECOLI","All","Forest",103.5,4
"wcrc-00010","BDISC","Lowland","Forest",1.83,3
"wcrc-00010","TURB","Lowland","Forest",2.95,3
"wcrc-00010","NH4","Lowland","Forest",0.0535,4
"wcrc-00010","PH","Lowland","Forest",7.265,1
"wcrc-00010","TON","Lowland","Forest",0.0355,1
"wcrc-00010","TN","Lowland","Forest",0.25,2
"wcrc-00010","DRP","Lowland","Forest",0.0075,2
"wcrc-00010","TP","Lowland","Forest",0.0245,3
"wcrc-00010","ECOLI","Lowland","Forest",103.5,3
"wcrc-00012","BDISC","All","All",1.61,3
"wcrc-00012","TURB","All","All",3.5,3
"wcrc-00012","NH4","All","All",0.0415,4
"wcrc-00012","PH","All","All",7.12,2
"wcrc-00012","TON","All","All",0.046,1
"wcrc-00012","TN","All","All",0.25,2
"wcrc-00012","DRP","All","All",0.0056,2
"wcrc-00012","TP","All","All",0.0195,2
"wcrc-00012","ECOLI","All","All",170,3
"wcrc-00012","BDISC","Lowland","All",1.61,2
"wcrc-00012","TURB","Lowland","All",3.5,3
"wcrc-00012","NH4","Lowland","All",0.0415,4
"wcrc-00012","PH","Lowland","All",7.12,2
"wcrc-00012","TON","Lowland","All",0.046,1
"wcrc-00012","TN","Lowland","All",0.25,1
"wcrc-00012","DRP","Lowland","All",0.0056,1
"wcrc-00012","TP","Lowland","All",0.0195,2
"wcrc-00012","ECOLI","Lowland","All",170,3
"wcrc-00012","BDISC","All","Forest",1.61,3
"wcrc-00012","TURB","All","Forest",3.5,4
"wcrc-00012","NH4","All","Forest",0.0415,4
"wcrc-00012","PH","All","Forest",7.12,2
"wcrc-00012","TON","All","Forest",0.046,2
"wcrc-00012","TN","All","Forest",0.25,3
"wcrc-00012","DRP","All","Forest",0.0056,2
"wcrc-00012","TP","All","Forest",0.0195,3
"wcrc-00012","ECOLI","All","Forest",170,4
"wcrc-00012","BDISC","Lowland","Forest",1.61,3
"wcrc-00012","TURB","Lowland","Forest",3.5,4
"wcrc-00012","NH4","Lowland","Forest",0.0415,4
"wcrc-00012","PH","Lowland","Forest",7.12,2
"wcrc-00012","TON","Lowland","Forest",0.046,2
"wcrc-00012","TN","Lowland","Forest",0.25,2
"wcrc-00012","DRP","Lowland","Forest",0.0056,2
"wcrc-00012","TP","Lowland","Forest",0.0195,3
"wcrc-00012","ECOLI","Lowland","Forest",170,4
"wcrc-00013","BDISC","All","All",6.55,1
"wcrc-00013","TURB","All","All",0.25,1
"wcrc-00013","NH4","All","All",0.005,1
"wcrc-00013","PH","All","All",6,2
"wcrc-00013","TON","All","All",0.81,4
"wcrc-00013","TN","All","All",0.95,3
"wcrc-00013","DRP","All","All",0.005,1
"wcrc-00013","TP","All","All",0.008,1
"wcrc-00013","ECOLI","All","All",82.5,2
"wcrc-00013","BDISC","Lowland","All",6.55,1
"wcrc-00013","TURB","Lowland","All",0.25,1
"wcrc-00013","NH4","Lowland","All",0.005,1
"wcrc-00013","PH","Lowland","All",6,2
"wcrc-00013","TON","Lowland","All",0.81,3
"wcrc-00013","TN","Lowland","All",0.95,3
"wcrc-00013","DRP","Lowland","All",0.005,1
"wcrc-00013","TP","Lowland","All",0.008,1
"wcrc-00013","ECOLI","Lowland","All",82.5,2
"wcrc-00013","BDISC","All","Rural",6.55,1
"wcrc-00013","TURB","All","Rural",0.25,1
"wcrc-00013","NH4","All","Rural",0.005,1
"wcrc-00013","PH","All","Rural",6,2
"wcrc-00013","TON","All","Rural",0.81,3
"wcrc-00013","TN","All","Rural",0.95,3
"wcrc-00013","DRP","All","Rural",0.005,1
"wcrc-00013","TP","All","Rural",0.008,1
"wcrc-00013","ECOLI","All","Rural",82.5,2
"wcrc-00013","BDISC","Lowland","Rural",6.55,1
"wcrc-00013","TURB","Lowland","Rural",0.25,1
"wcrc-00013","NH4","Lowland","Rural",0.005,1
"wcrc-00013","PH","Lowland","Rural",6,2
"wcrc-00013","TON","Lowland","Rural",0.81,3
"wcrc-00013","TN","Lowland","Rural",0.95,3
"wcrc-00013","DRP","Lowland","Rural",0.005,1
"wcrc-00013","TP","Lowland","Rural",0.008,1
"wcrc-00013","ECOLI","Lowland","Rural",82.5,1
"wcrc-00014","BDISC","All","All",2.78,2
"wcrc-00014","TURB","All","All",1.25,2
"wcrc-00014","NH4","All","All",0.02,4
"wcrc-00014","PH","All","All",7.3,1
"wcrc-00014","TON","All","All",0.32,3
"wcrc-00014","TN","All","All",0.575,3
"wcrc-00014","DRP","All","All",0.0275,4
"wcrc-00014","TP","All","All",0.041,3
"wcrc-00014","ECOLI","All","All",450,4
"wcrc-00014","BDISC","Lowland","All",2.78,1
"wcrc-00014","TURB","Lowland","All",1.25,1
"wcrc-00014","NH4","Lowland","All",0.02,4
"wcrc-00014","PH","Lowland","All",7.3,1
"wcrc-00014","TON","Lowland","All",0.32,2
"wcrc-00014","TN","Lowland","All",0.575,2
"wcrc-00014","DRP","Lowland","All",0.0275,4
"wcrc-00014","TP","Lowland","All",0.041,3
"wcrc-00014","ECOLI","Lowland","All",450,4
"wcrc-00014","BDISC","All","Rural",2.78,1
"wcrc-00014","TURB","All","Rural",1.25,1
"wcrc-00014","NH4","All","Rural",0.02,4
"wcrc-00014","PH","All","Rural",7.3,1
"wcrc-00014","TON","All","Rural",0.32,2
"wcrc-00014","TN","All","Rural",0.575,2
"wcrc-00014","DRP","All","Rural",0.0275,4
"wcrc-00014","TP","All","Rural",0.041,3
"wcrc-00014","ECOLI","All","Rural",450,4
"wcrc-00014","BDISC","Lowland","Rural",2.78,1
"wcrc-00014","TURB","Lowland","Rural",1.25,1
"wcrc-00014","NH4","Lowland","Rural",0.02,4
"wcrc-00014","PH","Lowland","Rural",7.3,1
"wcrc-00014","TON","Lowland","Rural",0.32,2
"wcrc-00014","TN","Lowland","Rural",0.575,2
"wcrc-00014","DRP","Lowland","Rural",0.0275,4
"wcrc-00014","TP","Lowland","Rural",0.041,3
"wcrc-00014","ECOLI","Lowland","Rural",450,4
"wcrc-00015","BDISC","All","All",5.98,1
"wcrc-00015","TURB","All","All",0.66,1
"wcrc-00015","NH4","All","All",0.013,3
"wcrc-00015","PH","All","All",6.3,2
"wcrc-00015","TON","All","All",0.58,3
"wcrc-00015","TN","All","All",0.7,3
"wcrc-00015","DRP","All","All",0.01115,3
"wcrc-00015","TP","All","All",0.0165,2
"wcrc-00015","ECOLI","All","All",110,2
"wcrc-00015","BDISC","Lowland","All",5.98,1
"wcrc-00015","TURB","Lowland","All",0.66,1
"wcrc-00015","NH4","Lowland","All",0.013,3
"wcrc-00015","PH","Lowland","All",6.3,2
"wcrc-00015","TON","Lowland","All",0.58,3
"wcrc-00015","TN","Lowland","All",0.7,3
"wcrc-00015","DRP","Lowland","All",0.01115,2
"wcrc-00015","TP","Lowland","All",0.0165,2
"wcrc-00015","ECOLI","Lowland","All",110,2
"wcrc-00015","BDISC","All","Rural",5.98,1
"wcrc-00015","TURB","All","Rural",0.66,1
"wcrc-00015","NH4","All","Rural",0.013,3
"wcrc-00015","PH","All","Rural",6.3,2
"wcrc-00015","TON","All","Rural",0.58,3
"wcrc-00015","TN","All","Rural",0.7,3
"wcrc-00015","DRP","All","Rural",0.01115,3
"wcrc-00015","TP","All","Rural",0.0165,2
"wcrc-00015","ECOLI","All","Rural",110,2
"wcrc-00015","BDISC","Lowland","Rural",5.98,1
"wcrc-00015","TURB","Lowland","Rural",0.66,1
"wcrc-00015","NH4","Lowland","Rural",0.013,3
"wcrc-00015","PH","Lowland","Rural",6.3,2
"wcrc-00015","TON","Lowland","Rural",0.58,3
"wcrc-00015","TN","Lowland","Rural",0.7,3
"wcrc-00015","DRP","Lowland","Rural",0.01115,2
"wcrc-00015","TP","Lowland","Rural",0.0165,2
"wcrc-00015","ECOLI","Lowland","Rural",110,2
"wcrc-00016","BDISC","All","All",1.46,3
"wcrc-00016","NH4","All","All",0.024,4
"wcrc-00016","PH","All","All",6.34,2
"wcrc-00016","TON","All","All",0.35,3
"wcrc-00016","TN","All","All",0.78,3
"wcrc-00016","DRP","All","All",0.0093,2
"wcrc-00016","TP","All","All",0.044,3
"wcrc-00016","ECOLI","All","All",130,3
"wcrc-00016","BDISC","Lowland","All",1.46,3
"wcrc-00016","NH4","Lowland","All",0.024,4
"wcrc-00016","PH","Lowland","All",6.34,2
"wcrc-00016","TON","Lowland","All",0.35,2
"wcrc-00016","TN","Lowland","All",0.78,3
"wcrc-00016","DRP","Lowland","All",0.0093,2
"wcrc-00016","TP","Lowland","All",0.044,3
"wcrc-00016","ECOLI","Lowland","All",130,2
"wcrc-00016","BDISC","All","Rural",1.46,3
"wcrc-00016","NH4","All","Rural",0.024,4
"wcrc-00016","PH","All","Rural",6.34,2
"wcrc-00016","TON","All","Rural",0.35,3
"wcrc-00016","TN","All","Rural",0.78,3
"wcrc-00016","DRP","All","Rural",0.0093,2
"wcrc-00016","TP","All","Rural",0.044,3
"wcrc-00016","ECOLI","All","Rural",130,2
"wcrc-00016","BDISC","Lowland","Rural",1.46,3
"wcrc-00016","NH4","Lowland","Rural",0.024,4
"wcrc-00016","PH","Lowland","Rural",6.34,2
"wcrc-00016","TON","Lowland","Rural",0.35,2
"wcrc-00016","TN","Lowland","Rural",0.78,3
"wcrc-00016","DRP","Lowland","Rural",0.0093,2
"wcrc-00016","TP","Lowland","Rural",0.044,3
"wcrc-00016","ECOLI","Lowland","Rural",130,2
"wcrc-00018","BDISC","All","All",1.72,3
"wcrc-00018","TURB","All","All",2.6,3
"wcrc-00018","NH4","All","All",0.027,4
"wcrc-00018","PH","All","All",6.34,2
"wcrc-00018","TON","All","All",0.034,1
"wcrc-00018","TN","All","All",0.25,2
"wcrc-00018","DRP","All","All",0.0067,2
"wcrc-00018","TP","All","All",0.03,3
"wcrc-00018","ECOLI","All","All",280,3
"wcrc-00018","BDISC","Lowland","All",1.72,2
"wcrc-00018","TURB","Lowland","All",2.6,2
"wcrc-00018","NH4","Lowland","All",0.027,4
"wcrc-00018","PH","Lowland","All",6.34,2
"wcrc-00018","TON","Lowland","All",0.034,1
"wcrc-00018","TN","Lowland","All",0.25,1
"wcrc-00018","DRP","Lowland","All",0.0067,2
"wcrc-00018","TP","Lowland","All",0.03,3
"wcrc-00018","ECOLI","Lowland","All",280,3
"wcrc-00018","BDISC","All","Rural",1.72,2
"wcrc-00018","TURB","All","Rural",2.6,3
"wcrc-00018","NH4","All","Rural",0.027,4
"wcrc-00018","PH","All","Rural",6.34,2
"wcrc-00018","TON","All","Rural",0.034,1
"wcrc-00018","TN","All","Rural",0.25,1
"wcrc-00018","DRP","All","Rural",0.0067,2
"wcrc-00018","TP","All","Rural",0.03,3
"wcrc-00018","ECOLI","All","Rural",280,3
"wcrc-00018","BDISC","Lowland","Rural",1.72,2
"wcrc-00018","TURB","Lowland","Rural",2.6,2
"wcrc-00018","NH4","Lowland","Rural",0.027,4
"wcrc-00018","PH","Lowland","Rural",6.34,2
"wcrc-00018","TON","Lowland","Rural",0.034,1
"wcrc-00018","TN","Lowland","Rural",0.25,1
"wcrc-00018","DRP","Lowland","Rural",0.0067,2
"wcrc-00018","TP","Lowland","Rural",0.03,3
"wcrc-00018","ECOLI","Lowland","Rural",280,3
"wcrc-00019","BDISC","All","All",5.695,1
"wcrc-00019","TURB","All","All",0.7,1
"wcrc-00019","NH4","All","All",0.015,4
"wcrc-00019","PH","All","All",6.96,2
"wcrc-00019","TON","All","All",0.023,1
"wcrc-00019","TN","All","All",0.11,1
"wcrc-00019","DRP","All","All",0.0045,1
"wcrc-00019","TP","All","All",0.009,1
"wcrc-00019","ECOLI","All","All",25,1
"wcrc-00019","BDISC","Lowland","All",5.695,1
"wcrc-00019","TURB","Lowland","All",0.7,1
"wcrc-00019","NH4","Lowland","All",0.015,3
"wcrc-00019","PH","Lowland","All",6.96,2
"wcrc-00019","TON","Lowland","All",0.023,1
"wcrc-00019","TN","Lowland","All",0.11,1
"wcrc-00019","DRP","Lowland","All",0.0045,1
"wcrc-00019","TP","Lowland","All",0.009,1
"wcrc-00019","ECOLI","Lowland","All",25,1
"wcrc-00019","BDISC","All","Forest",5.695,1
"wcrc-00019","TURB","All","Forest",0.7,1
"wcrc-00019","NH4","All","Forest",0.015,4
"wcrc-00019","PH","All","Forest",6.96,2
"wcrc-00019","TON","All","Forest",0.023,1
"wcrc-00019","TN","All","Forest",0.11,1
"wcrc-00019","DRP","All","Forest",0.0045,2
"wcrc-00019","TP","All","Forest",0.009,2
"wcrc-00019","ECOLI","All","Forest",25,2
"wcrc-00019","BDISC","Lowland","Forest",5.695,1
"wcrc-00019","TURB","Lowland","Forest",0.7,1
"wcrc-00019","NH4","Lowland","Forest",0.015,4
"wcrc-00019","PH","Lowland","Forest",6.96,2
"wcrc-00019","TON","Lowland","Forest",0.023,1
"wcrc-00019","TN","Lowland","Forest",0.11,1
"wcrc-00019","DRP","Lowland","Forest",0.0045,2
"wcrc-00019","TP","Lowland","Forest",0.009,1
"wcrc-00019","ECOLI","Lowland","Forest",25,1
"wcrc-00020","BDISC","All","All",4.75,1
"wcrc-00020","TURB","All","All",0.55,1
"wcrc-00020","NH4","All","All",0.007,3
"wcrc-00020","PH","All","All",6.805,2
"wcrc-00020","TON","All","All",0.4635,3
"wcrc-00020","TN","All","All",0.57,3
"wcrc-00020","DRP","All","All",0.0082,2
"wcrc-00020","TP","All","All",0.013,2
"wcrc-00020","ECOLI","All","All",80,2
"wcrc-00020","BDISC","Lowland","All",4.75,1
"wcrc-00020","TURB","Lowland","All",0.55,1
"wcrc-00020","NH4","Lowland","All",0.007,2
"wcrc-00020","PH","Lowland","All",6.805,2
"wcrc-00020","TON","Lowland","All",0.4635,3
"wcrc-00020","TN","Lowland","All",0.57,2
"wcrc-00020","DRP","Lowland","All",0.0082,2
"wcrc-00020","TP","Lowland","All",0.013,1
"wcrc-00020","ECOLI","Lowland","All",80,2
"wcrc-00020","BDISC","All","Rural",4.75,1
"wcrc-00020","TURB","All","Rural",0.55,1
"wcrc-00020","NH4","All","Rural",0.007,3
"wcrc-00020","PH","All","Rural",6.805,2
"wcrc-00020","TON","All","Rural",0.4635,3
"wcrc-00020","TN","All","Rural",0.57,2
"wcrc-00020","DRP","All","Rural",0.0082,2
"wcrc-00020","TP","All","Rural",0.013,2
"wcrc-00020","ECOLI","All","Rural",80,2
"wcrc-00020","BDISC","Lowland","Rural",4.75,1
"wcrc-00020","TURB","Lowland","Rural",0.55,1
"wcrc-00020","NH4","Lowland","Rural",0.007,2
"wcrc-00020","PH","Lowland","Rural",6.805,2
"wcrc-00020","TON","Lowland","Rural",0.4635,3
"wcrc-00020","TN","Lowland","Rural",0.57,2
"wcrc-00020","DRP","Lowland","Rural",0.0082,2
"wcrc-00020","TP","Lowland","Rural",0.013,1
"wcrc-00020","ECOLI","Lowland","Rural",80,1
"wcrc-00021","BDISC","All","All",4.68,1
"wcrc-00021","NH4","All","All",0.008,3
"wcrc-00021","PH","All","All",6.905,2
"wcrc-00021","TON","All","All",0.26,2
"wcrc-00021","TN","All","All",0.335,2
"wcrc-00021","DRP","All","All",0.0053,2
"wcrc-00021","TP","All","All",0.011,1
"wcrc-00021","ECOLI","All","All",180,3
"wcrc-00021","BDISC","Lowland","All",4.68,1
"wcrc-00021","NH4","Lowland","All",0.008,3
"wcrc-00021","PH","Lowland","All",6.905,2
"wcrc-00021","TON","Lowland","All",0.26,2
"wcrc-00021","TN","Lowland","All",0.335,2
"wcrc-00021","DRP","Lowland","All",0.0053,1
"wcrc-00021","TP","Lowland","All",0.011,1
"wcrc-00021","ECOLI","Lowland","All",180,3
"wcrc-00021","BDISC","All","Rural",4.68,1
"wcrc-00021","NH4","All","Rural",0.008,3
"wcrc-00021","PH","All","Rural",6.905,2
"wcrc-00021","TON","All","Rural",0.26,2
"wcrc-00021","TN","All","Rural",0.335,2
"wcrc-00021","DRP","All","Rural",0.0053,2
"wcrc-00021","TP","All","Rural",0.011,1
"wcrc-00021","ECOLI","All","Rural",180,3
"wcrc-00021","BDISC","Lowland","Rural",4.68,1
"wcrc-00021","NH4","Lowland","Rural",0.008,3
"wcrc-00021","PH","Lowland","Rural",6.905,2
"wcrc-00021","TON","Lowland","Rural",0.26,2
"wcrc-00021","TN","Lowland","Rural",0.335,1
"wcrc-00021","DRP","Lowland","Rural",0.0053,1
"wcrc-00021","TP","Lowland","Rural",0.011,1
"wcrc-00021","ECOLI","Lowland","Rural",180,3
"wcrc-00022","BDISC","All","All",3.32,1
"wcrc-00022","TURB","All","All",1.15,2
"wcrc-00022","NH4","All","All",0.0055,2
"wcrc-00022","PH","All","All",6.955,2
"wcrc-00022","TON","All","All",0.415,3
"wcrc-00022","TN","All","All",0.52,3
"wcrc-00022","DRP","All","All",0.0059,2
"wcrc-00022","TP","All","All",0.012,1
"wcrc-00022","ECOLI","All","All",175,3
"wcrc-00022","BDISC","Lowland","All",3.32,1
"wcrc-00022","TURB","Lowland","All",1.15,1
"wcrc-00022","NH4","Lowland","All",0.0055,2
"wcrc-00022","PH","Lowland","All",6.955,2
"wcrc-00022","TON","Lowland","All",0.415,3
"wcrc-00022","TN","Lowland","All",0.52,2
"wcrc-00022","DRP","Lowland","All",0.0059,1
"wcrc-00022","TP","Lowland","All",0.012,1
"wcrc-00022","ECOLI","Lowland","All",175,3
"wcrc-00022","BDISC","All","Rural",3.32,1
"wcrc-00022","TURB","All","Rural",1.15,1
"wcrc-00022","NH4","All","Rural",0.0055,2
"wcrc-00022","PH","All","Rural",6.955,2
"wcrc-00022","TON","All","Rural",0.415,3
"wcrc-00022","TN","All","Rural",0.52,2
"wcrc-00022","DRP","All","Rural",0.0059,2
"wcrc-00022","TP","All","Rural",0.012,1
"wcrc-00022","ECOLI","All","Rural",175,3
"wcrc-00022","BDISC","Lowland","Rural",3.32,1
"wcrc-00022","TURB","Lowland","Rural",1.15,1
"wcrc-00022","NH4","Lowland","Rural",0.0055,2
"wcrc-00022","PH","Lowland","Rural",6.955,2
"wcrc-00022","TON","Lowland","Rural",0.415,3
"wcrc-00022","TN","Lowland","Rural",0.52,2
"wcrc-00022","DRP","Lowland","Rural",0.0059,1
"wcrc-00022","TP","Lowland","Rural",0.012,1
"wcrc-00022","ECOLI","Lowland","Rural",175,2
"wcrc-00023","BDISC","All","All",3.205,1
"wcrc-00023","TURB","All","All",1,1
"wcrc-00023","NH4","All","All",0.0095,3
"wcrc-00023","PH","All","All",6.57,2
"wcrc-00023","TON","All","All",0.39,3
"wcrc-00023","TN","All","All",0.505,2
"wcrc-00023","DRP","All","All",0.0053,2
"wcrc-00023","TP","All","All",0.0105,1
"wcrc-00023","ECOLI","All","All",155,3
"wcrc-00023","BDISC","Upland","All",3.205,2
"wcrc-00023","TURB","Upland","All",1,2
"wcrc-00023","NH4","Upland","All",0.0095,3
"wcrc-00023","PH","Upland","All",6.57,2
"wcrc-00023","TON","Upland","All",0.39,3
"wcrc-00023","TN","Upland","All",0.505,3
"wcrc-00023","DRP","Upland","All",0.0053,2
"wcrc-00023","TP","Upland","All",0.0105,2
"wcrc-00023","ECOLI","Upland","All",155,4
"wcrc-00023","BDISC","All","Rural",3.205,1
"wcrc-00023","TURB","All","Rural",1,1
"wcrc-00023","NH4","All","Rural",0.0095,3
"wcrc-00023","PH","All","Rural",6.57,2
"wcrc-00023","TON","All","Rural",0.39,3
"wcrc-00023","TN","All","Rural",0.505,2
"wcrc-00023","DRP","All","Rural",0.0053,2
"wcrc-00023","TP","All","Rural",0.0105,1
"wcrc-00023","ECOLI","All","Rural",155,3
"wcrc-00023","BDISC","Upland","Rural",3.205,1
"wcrc-00023","TURB","Upland","Rural",1,1
"wcrc-00023","NH4","Upland","Rural",0.0095,3
"wcrc-00023","PH","Upland","Rural",6.57,2
"wcrc-00023","TON","Upland","Rural",0.39,3
"wcrc-00023","TN","Upland","Rural",0.505,3
"wcrc-00023","DRP","Upland","Rural",0.0053,2
"wcrc-00023","TP","Upland","Rural",0.0105,2
"wcrc-00023","ECOLI","Upland","Rural",155,3
"wcrc-00024","BDISC","All","All",2.03,2
"wcrc-00024","TURB","All","All",0.215,1
"wcrc-00024","NH4","All","All",0.013,3
"wcrc-00024","PH","All","All",4.71,2
"wcrc-00024","TON","All","All",0.005,1
"wcrc-00024","TN","All","All",0.259,2
"wcrc-00024","DRP","All","All",0.002,1
"wcrc-00024","TP","All","All",0.008,1
"wcrc-00024","ECOLI","All","All",10,1
"wcrc-00024","BDISC","Lowland","All",2.03,2
"wcrc-00024","TURB","Lowland","All",0.215,1
"wcrc-00024","NH4","Lowland","All",0.013,3
"wcrc-00024","PH","Lowland","All",4.71,2
"wcrc-00024","TON","Lowland","All",0.005,1
"wcrc-00024","TN","Lowland","All",0.259,1
"wcrc-00024","DRP","Lowland","All",0.002,1
