"LawaSiteID","Measurement","nMeasures","nFirstYear","nLastYear","numMonths","numQuarters","numYears","proportionNeeded","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","AnalysisNote","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","AnalysisNoteSS","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard","ConfCat","period","frequency","Source","TrendScore"
"LAWA-102164","E.coli",34,0,4,33,32,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102164","Electrical conductivity/salinity",38,0,4,35,32,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102164","Nitrate nitrogen",38,0,4,35,32,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102165","Ammoniacal nitrogen",17,1,1,15,15,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=15/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102165","Chloride",37,1,4,34,34,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=34/60  ","Canterbury",NA
"LAWA-102165","Dissolved reactive phosphorus",9,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102165","E.coli",37,1,4,34,34,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=34/60  ","Canterbury",NA
"LAWA-102165","Electrical conductivity/salinity",37,1,4,34,34,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=34/60  ","Canterbury",NA
"LAWA-102165","Nitrate nitrogen",37,1,4,34,34,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=34/60  ","Canterbury",NA
"LAWA-102166","Ammoniacal nitrogen",23,1,1,20,20,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=20/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102166","Chloride",67,2,4,59,57,15,0.75,57,2.79078560820407,0.425019017137242,57,165,21013.6666666667,1596,0.103383458646617,1.13133944293366,0.257912249017726,0.128956124508863,"ok",0,0.56140350877193,0,22,21013.6666666667,0.184983551998769,20.7051151360086,-0.0755498834727268,0.573117355434138,"WARNING: Sen slope influenced by censored values",0.128956124508863,0.219873042950687,0.0681046472899389,0.840834327267131,NA,"Likely degrading",15,"quarterly","Canterbury",-1
"LAWA-102166","Dissolved reactive phosphorus",13,0,1,11,11,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=11/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102166","E.coli",66,2,4,59,57,15,0.75,57,3.52954866863313,0.316949930785466,57,32,9704.66666666667,1596,0.0200501253132832,0.314681623683128,0.753003398114015,0.376501699057007,"ok",0.789473684210526,0.192982456140351,1,0.625,10650.6666666667,0,0.625,0,0,"WARNING: Sen slope influenced by censored values",0.381943056157745,1,2.02183051596884e-23,0,NA,"Indeterminate",15,"quarterly","Canterbury",0
"LAWA-102166","Electrical conductivity/salinity",67,2,4,59,57,15,0.75,57,8.43295495202472,0.0378620554808336,57,8,1398.66666666667,378,0.0211640211640212,0.187172020103509,0.851525761858498,0.425762880929249,"ok",0,0.596491228070175,0,200,1398.66666666667,0,200,-1.3268337980741,2.2546367766901,"WARNING: Sen slope based on tied non-censored values",0.425762880929249,0.521324358958385,0.334390446541495,0,NA,"Indeterminate",15,"quarterly","Canterbury",0
"LAWA-102166","Nitrate nitrogen",67,2,4,59,57,15,0.75,57,5.02015413257129,0.170327294357162,57,20,21049.3333333333,1596,0.012531328320802,0.130958721979899,0.895807961197524,0.447903980598762,"ok",0,0.56140350877193,0,4.2,21049.3333333333,0,4.2,-0.0479792688493472,0.0702029001246764,"WARNING: Sen slope influenced by censored values",0.447903980598762,0.554821024680618,0.344663432070125,0,NA,"Indeterminate",15,"quarterly","Canterbury",0
"LAWA-102167","Ammoniacal nitrogen",15,1,1,15,15,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=15/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102167","Chloride",37,1,4,34,34,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=34/60  ","Canterbury",NA
"LAWA-102167","Dissolved reactive phosphorus",8,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102167","E.coli",36,1,4,33,33,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102167","Electrical conductivity/salinity",37,1,4,34,34,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=34/60  ","Canterbury",NA
"LAWA-102167","Nitrate nitrogen",37,1,4,34,34,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=34/60  ","Canterbury",NA
"LAWA-102168","Ammoniacal nitrogen",7,0,1,7,7,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=7/60 nQinLY=1/4 nY=6/15","Canterbury",NA
"LAWA-102168","Chloride",18,0,4,16,16,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60  nY=6/15","Canterbury",NA
"LAWA-102168","Dissolved reactive phosphorus",7,0,1,7,7,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=7/60 nQinLY=1/4 nY=6/15","Canterbury",NA
"LAWA-102168","E.coli",15,0,4,13,13,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=13/60  nY=4/15","Canterbury",NA
"LAWA-102168","Electrical conductivity/salinity",18,0,4,16,16,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60  nY=6/15","Canterbury",NA
"LAWA-102168","Nitrate nitrogen",18,0,4,16,16,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60  nY=6/15","Canterbury",NA
"LAWA-102169","Ammoniacal nitrogen",23,1,1,22,18,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=18/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102169","Chloride",181,12,12,179,NA,15,0.75,179,7.82182906123765,0.729169681498769,179,1999,642041,15931,0.125478626577114,2.49352715791316,0.0126480908215518,0.00632404541077591,"ok",0,0.329608938547486,0,6.8,642041,0.0682892628205128,6.29352130074786,0.0213480002841413,0.112862108922364,"WARNING: Sen slope influenced by censored values",0.00632404541077591,0.0164684423546791,0.00215725096364943,1.00425386500754,NA,"Very likely degrading",15,"monthly","Canterbury",-2
"LAWA-102169","Dissolved reactive phosphorus",9,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102169","E.coli",183,12,11,178,NA,15,0.75,178,12.4244229629103,0.332600375227353,178,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",0.99438202247191,0.0168539325842697,2,47.625,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,15,"monthly","Canterbury",NA
"LAWA-102169","Electrical conductivity/salinity",182,12,12,179,NA,15,0.75,179,3.95766228190508,0.971139152686956,179,4913,639651.666666667,15931,0.308392442407884,6.14167159383912,8.16575485836853e-10,4.08287742918427e-10,"ok",0,0.312849162011173,0,151,639651.666666667,2.21936536514009,134.539706875211,1.65517695537483,2.76104483648184,"WARNING: Sen slope influenced by censored values",4.08287742918427e-10,7.49510723090886e-08,1.02776808710745e-12,1.46977838750999,NA,"Very likely degrading",15,"monthly","Canterbury",-2
"LAWA-102169","Nitrate nitrogen",181,12,12,179,NA,15,0.75,179,8.8297351628799,0.637605062116342,179,2113,641914.333333333,15931,0.132634486221832,2.63606052296314,0.00838747699014937,0.00419373849507468,"ok",0,0.312849162011173,0,3.8,641914.333333333,0.0571596244131455,3.37606611893584,0.023290851348654,0.0931213795081521,"WARNING: Sen slope influenced by censored values",0.00419373849507468,0.0132796189419805,0.0011283618896577,1.5042006424512,NA,"Very likely degrading",15,"monthly","Canterbury",-2
"LAWA-102170","Ammoniacal nitrogen",18,1,1,17,17,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=17/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102170","Chloride",69,8,4,63,58,15,0.75,58,5.93835671342687,0.114648125041715,58,-99,22161,1653,-0.0598911070780399,-0.658311434823275,0.510338031752741,0.74483098412363,"ok",0,0.637931034482759,0,12.6,22161,-0.056892523364486,13.005359228972,-0.231273262883966,0.0776806175595633,"WARNING: Sen slope influenced by censored values",0.749127409549949,0.824777747476501,0.659010931409273,-0.451527963210207,NA,"Likely improving",15,"quarterly","Canterbury",1
"LAWA-102170","Dissolved reactive phosphorus",10,0,1,9,9,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=9/60 nQinLY=1/4 nY=9/15","Canterbury",NA
"LAWA-102170","E.coli",67,8,3,62,57,15,0.75,57,2.13034965034958,0.545797265595031,57,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",1,0.0350877192982456,2,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,15,"quarterly","Canterbury",NA
"LAWA-102170","Electrical conductivity/salinity",69,8,4,63,58,15,0.75,58,8.8858800553649,0.030847289418231,58,91,1483,393,0.231552162849873,2.3370711480206,0.0194354849298662,0.0097177424649331,"ok",0,0.637931034482759,0,241,1483,2.81240685543964,220.961601154993,0.796698010574714,4.23034504635536,"ok",0.0097177424649331,0.0177169799714378,0.00507351363125322,1.16697379893761,NA,"Very likely degrading",15,"quarterly","Canterbury",-2
"LAWA-102170","Nitrate nitrogen",69,8,4,63,58,15,0.75,58,7.02747036228351,0.0710273336545062,58,-212,22198,1653,-0.128251663641863,-1.41620307086955,0.156716057061717,0.921641971469141,"ok",0,0.672413793103448,0,5.85,22198,-0.0782958199356914,6.4078577170418,-0.193562217575389,0.0102067955884966,"WARNING: Sen slope influenced by censored values",0.92358791979336,0.942635338596549,0.900072680435618,-1.33839008437079,NA,"Very likely improving",15,"quarterly","Canterbury",2
"LAWA-102171","Ammoniacal nitrogen",6,0,0,5,5,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=5/60 nQinLY=0/4 nY=5/15","Canterbury",NA
"LAWA-102171","Chloride",19,0,2,17,17,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=17/60 nQinLY=2/4 nY=7/15","Canterbury",NA
"LAWA-102171","Dissolved reactive phosphorus",6,0,0,5,5,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=5/60 nQinLY=0/4 nY=5/15","Canterbury",NA
"LAWA-102171","E.coli",17,0,1,15,15,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=15/60 nQinLY=1/4 nY=6/15","Canterbury",NA
"LAWA-102171","Electrical conductivity/salinity",19,0,2,17,17,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=17/60 nQinLY=2/4 nY=7/15","Canterbury",NA
"LAWA-102171","Nitrate nitrogen",19,0,2,17,17,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=17/60 nQinLY=2/4 nY=7/15","Canterbury",NA
"LAWA-102172","Ammoniacal nitrogen",14,1,1,13,13,13,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=13/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102172","Chloride",18,1,3,17,16,13,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60  ","Canterbury",NA
"LAWA-102172","Dissolved reactive phosphorus",8,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102172","E.coli",15,1,2,14,14,12,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=14/60 nQinLY=2/4 nY=12/15","Canterbury",NA
"LAWA-102172","Electrical conductivity/salinity",18,1,3,17,16,13,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60  ","Canterbury",NA
"LAWA-102172","Nitrate nitrogen",18,1,3,17,16,13,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60  ","Canterbury",NA
"LAWA-102173","Ammoniacal nitrogen",21,1,1,20,20,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=20/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102173","Chloride",38,1,4,35,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102173","Dissolved reactive phosphorus",14,0,1,13,13,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=13/60 nQinLY=1/4 nY=9/15","Canterbury",NA
"LAWA-102173","E.coli",36,1,3,33,30,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=30/60  ","Canterbury",NA
"LAWA-102173","Electrical conductivity/salinity",38,1,4,35,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102173","Nitrate nitrogen",38,1,4,35,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102174","Ammoniacal nitrogen",16,1,1,15,15,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=15/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102174","Chloride",33,1,4,32,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102174","Dissolved reactive phosphorus",8,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102174","E.coli",31,1,3,30,30,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=30/60  ","Canterbury",NA
"LAWA-102174","Electrical conductivity/salinity",33,1,4,32,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102174","Nitrate nitrogen",33,1,4,32,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102175","Ammoniacal nitrogen",17,1,1,16,16,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102175","Chloride",34,1,4,33,33,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102175","Dissolved reactive phosphorus",10,0,1,9,9,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=9/60 nQinLY=1/4 nY=9/15","Canterbury",NA
"LAWA-102175","E.coli",34,1,4,32,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102175","Electrical conductivity/salinity",34,1,4,33,33,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102175","Nitrate nitrogen",34,1,4,33,33,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102176","Ammoniacal nitrogen",21,1,1,17,17,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=17/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102176","Chloride",63,2,4,56,56,15,0.75,56,11.1757978593421,0.0108122777368461,56,39,1329.66666666667,364,0.107142857142857,1.04210674250416,0.297362192914564,0.148681096457282,"ok",0,0.696428571428571,0,5.55,1329.66666666667,0.0499263023614073,5.20675667126532,-0.027126391326883,0.128119110706164,"ok",0.148681096457282,0.175562004646967,0.124701184069809,0.899573015520853,NA,"Likely degrading",15,"quarterly","Canterbury",-1
"LAWA-102176","Dissolved reactive phosphorus",7,0,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=7/60 nQinLY=1/4 nY=7/15","Canterbury",NA
"LAWA-102176","E.coli",59,2,3,55,55,15,0.75,55,2.48385197108904,0.478216463721044,55,NA,NA,NA,NA,NA,NA,NA,"< 5 Non-censored values",0.927272727272727,0.109090909090909,2,NA,NA,NA,NA,NA,NA,"< 5 Non-censored values",NA,NA,NA,NA,NA,NA,15,"quarterly","Canterbury",NA
"LAWA-102176","Electrical conductivity/salinity",59,2,4,56,56,15,0.75,56,6.58335962222855,0.0864323456378431,56,370,19804,1540,0.24025974025974,2.62210396556295,0.0087388768043202,0.0043694384021601,"ok",0,0.517857142857143,0,140,19804,1.66698576708425,128.539472851296,0.51771972330094,2.59946333899441,"WARNING: Sen slope influenced by censored values",0.0043694384021601,0.0241079598569788,0.000540123291783277,1.19070411934589,NA,"Very likely degrading",15,"quarterly","Canterbury",-2
"LAWA-102176","Nitrate nitrogen",63,2,4,56,56,15,0.75,56,7.76262265746846,0.0511809809484115,56,113,19983,1540,0.0733766233766234,0.792296392480432,0.428187874689851,0.214093937344925,"ok",0,0.625,0,2.65,19983,0.0261301050622916,2.47035552769675,-0.0289397156194141,0.0841757580490199,"WARNING: Sen slope influenced by censored values",0.214093937344925,0.27618172163696,0.16099653178818,0.986041700463836,NA,"Likely degrading",15,"quarterly","Canterbury",-1
"LAWA-102177","Ammoniacal nitrogen",17,1,1,17,17,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=17/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102177","Chloride",55,2,4,54,54,15,0.75,54,7.80105097838256,0.0503074003236825,54,-660,17824.6666666667,1431,-0.461215932914046,-4.93599494311613,7.97431733900991e-07,0.999999601284133,"ok",0,0.555555555555556,0,15,17824.6666666667,-0.333409402099498,17.2088372889092,-0.455622516375154,-0.237717036417931,"WARNING: Sen slope influenced by censored values",0.99999963078743,0.999999974144372,0.999995837029825,-2.22272934732999,NA,"Very likely improving",15,"quarterly","Canterbury",2
"LAWA-102177","Dissolved reactive phosphorus",8,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102177","E.coli",55,2,4,54,54,15,0.75,54,1.97216536963851,0.578203939373531,54,-124,7268.33333333333,1431,-0.0866526904262753,-1.44273873932119,0.149094081998369,0.925452959000816,"ok",0.814814814814815,0.0925925925925926,1,0.25,8171.33333333333,0,0.25,0,0,"WARNING: Sen slope influenced by censored values",0.916638940830746,1,1.55540732065468e-20,0,NA,"Very likely improving",15,"quarterly","Canterbury",2
